lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.5,3,0.5,0.6,1,0.7039667561987236,0.6392793064326721,0.9129879591051593
60,0.5,3,0.5,0.6,3,0.7074814758953832,0.6406256550696976,0.9138501668481123
60,0.5,3,0.5,0.8,1,0.7039667561987236,0.6392793064326721,0.9129879591051593
60,0.5,3,0.5,0.8,3,0.7074814758953832,0.6406256550696976,0.9138501668481123
60,0.5,5,0.0,0.4,1,0.6869857718491348,0.6244628519428546,0.8933822827222845
60,0.5,5,0.0,0.4,3,0.6869857718491348,0.6244628519428546,0.8933822827222845
60,0.5,5,0.0,0.6,1,0.6869857718491348,0.6244628519428546,0.8933822827222845
60,0.5,5,0.0,0.6,3,0.6869857718491348,0.6244628519428546,0.8933822827222845
60,0.5,5,0.0,0.8,1,0.6869857718491348,0.6244628519428546,0.8933822827222845
60,0.5,5,0.0,0.8,3,0.6869857718491348,0.6244628519428546,0.8933822827222845
60,0.5,5,0.2,0.4,1,0.6950989130975179,0.6337381656847186,0.8958897792911888
60,0.5,5,0.2,0.4,3,0.693626367251374,0.6319778221685071,0.8963686320091896
60,0.5,5,0.2,0.6,1,0.6950989130975179,0.6337381656847186,0.8958897792911888
60,0.5,5,0.2,0.6,3,0.693626367251374,0.6319778221685071,0.8963686320091896
60,0.5,5,0.2,0.8,1,0.6950989130975179,0.6337381656847186,0.8958897792911888
60,0.5,5,0.2,0.8,3,0.693626367251374,0.6319778221685071,0.8963686320091896
60,0.5,5,0.5,0.4,1,0.6991068314870524,0.6407168024964184,0.8972663103238463
60,0.5,5,0.5,0.4,3,0.7026904312192719,0.6419980451226958,0.8985241513665719
60,0.5,5,0.5,0.6,1,0.6991068314870524,0.6407168024964184,0.8972663103238463
60,0.5,5,0.5,0.6,3,0.7026904312192719,0.6419980451226958,0.8985241513665719
60,0.5,5,0.5,0.8,1,0.6991068314870524,0.6407168024964184,0.8972663103238463
60,0.5,5,0.5,0.8,3,0.7026904312192719,0.6419980451226958,0.8985241513665719
